"id","MIN","MAX"
28807,1229.21047798831,1336.1479302532
22559,370.294880650126,404.165055947499
28647,782.902149010572,738.732335715134
22141,552.843671198322,564.064642248031
26116,1862.77374715865,2323.50916976297
27111,2157.81410455145,2182.95282421546
23420,425.737264545454,449.330063065796
21464,203.902768365766,197.048574816818
29405,776.751678331229,842.027943282424
27107,245.329259733743,265.893692425408
26141,776.751678331229,793.333868512517
25928,1898.61894081694,2332.25662113235
24845,661.496844917944,755.647155422775
28804,370.294880650126,371.432669479228
26772,626.063725635764,643.501807181942
27413,773.293313748369,752.217032906983
7261,877.261140275504,937.461968201291
31424,938.013749149984,870.453063493015
3940,417.65714233368,418.31101432093
16238,515.143721113462,548.171208057639
29407,1225.94006198354,1331.37869654811
24011,370.294880650126,371.432669479228
8542,370.294880650126,404.165055947499
14448,776.751678331229,742.080485941007
19611,228.753653774029,246.519202560428
30068,989.595172449022,965.887088411882
26802,370.294880650126,371.432669479228
26129,1926.1427359282,2353.09049158424
7080,552.843671198322,530.280995915008
23193,493.679514580808,561.300044659874
19853,245.329259733743,257.358669170317
26592,1939.90509691344,2289.83293192953
22554,189.84407948815,197.048574816818
24213,531.379464665668,618.848998491994
23608,264.573531848853,270.405305321451
7874,337.603963870531,334.875148244208
19312,182.304641608904,181.934670778368
25260,802.436097966031,920.867336575472
28220,877.261140275504,937.461968201291
10550,405.331469780532,404.165055947499
27583,264.573531848853,270.405305321451
6341,792.251536045662,825.433311656604
26128,2085.89837064769,2343.35718669236
25062,742.699563725597,765.783702388751
23817,997.696058370604,1161.12534488983
19840,908.719204462641,888.767893431385
11094,370.294880650126,418.31101432093
10683,211.259485347168,197.048574816818
29850,1605.181085126,1757.45481353392
26117,417.65714233368,418.31101432093
30071,1528.53882473921,1622.30393754163
11530,405.331469780532,418.31101432093
26123,1453.27788404415,1448.17307843233
20497,667.191908102831,737.092530317423
28641,245.329259733743,257.358669170317
22370,1535.2069625167,1544.9819345953
25269,370.294880650126,400.649372989242
14891,370.294880650126,371.432669479228
16237,984.016902530843,1161.12534488983
10366,182.304641608904,181.934670778368
26591,245.329259733743,265.893692425408
22372,245.329259733743,265.893692425408
19151,896.219362572797,937.461968201291
6719,552.843671198322,530.280995915008
17470,1658.08254662288,2058.14971752136
23603,182.304641608904,181.934670778368
29629,1554.41798621532,1753.66308456521
16239,493.679514580808,534.109527018762
17744,1513.91928356104,1625.01502130576
6998,722.775856412812,758.339847179388
18991,211.259485347168,197.048574816818
21215,896.219362572797,937.461968201291
31415,626.063725635764,643.501807181942
26132,1568.08464424043,1570.00332112917
23191,626.063725635764,566.419929512062
21208,182.304641608904,181.934670778368
30752,1451.44734358708,1513.51335283745
27883,552.843671198322,564.064642248031
24020,337.603963870531,307.591552119812
23195,626.063725635764,646.266404770099
16244,211.259485347168,246.519202560428
24218,722.775856412812,748.203300213412
23421,1351.51800668458,1445.04293767406
17274,1392.23962163641,1424.71193557131
25064,189.84407948815,205.76744592901
8219,1672.91107519496,1663.39216260094
25264,1568.08464424043,1662.37321331594
23604,1232.45301879228,1228.6152961875
6639,742.699563725597,765.783702388751
26105,1259.95748900104,1461.73808928737
23116,1138.29419253909,1182.51778911616
28040,1255.84123915796,1335.39150341273
27884,626.063725635764,646.266404770099
26363,997.696058370604,1161.12534488983
26803,1556.85705646094,1555.29589904705
20283,1450.90798413875,1398.98678419353
30517,2039.53948390819,2225.86785853761
6753,203.902768365766,205.76744592901
27736,548.52280602557,596.232013015848
30062,245.329259733743,257.358669170317
27241,1827.37029732615,2289.83293192953
11532,370.294880650126,400.649372989242
13770,370.294880650126,395.776166655514
25261,1055.04013201105,1232.11077178538
29204,264.573531848853,293.729791817507
30992,1440.19383606659,1390.41041695733
16230,1234.0938784529,1329.29930784759
30759,722.775856412812,765.783702388751
28644,1561.41200043865,1527.52158482988
27579,405.331469780532,411.392153779193
29205,370.294880650126,371.432669479228
20088,742.699563725597,748.203300213412
26122,417.65714233368,418.31101432093
27416,218.631128957635,205.76744592901
7266,1119.81936208993,1283.38538357757
4002,896.219362572797,920.867336575472
6782,425.737264545454,418.31101432093
26776,1232.70098405459,1239.01137008197
19852,245.329259733743,246.519202560428
12293,256.327759953625,270.405305321451
28800,239.056869747276,246.519202560428
30518,631.758788820652,646.266404770099
22861,1453.27788404415,1398.98678419353
27411,725.294465759269,738.732335715134
26595,182.304641608904,181.934670778368
30997,681.420552230729,686.501756469297
8227,1055.04013201105,1101.47860601581
24435,1290.21917180028,1239.01137008197
23811,782.902149010572,815.980405316457
27738,417.65714233368,411.392153779193
10827,245.329259733743,257.358669170317
21206,626.063725635764,612.482758437076
17757,245.329259733743,265.893692425408
19303,722.775856412812,748.203300213412
21460,1291.18306873011,1319.96542973005
25934,722.775856412812,765.783702388751
15327,264.573531848853,270.405305321451
20735,626.063725635764,634.742432682386
10548,952.536885315601,1348.80236978199
20103,1591.67381809228,1593.01939689638
26364,1217.10412741483,1281.42027056673
26771,626.063725635764,646.266404770099
12288,256.327759953625,270.405305321451
7267,1175.27902939728,1202.99042669814
16692,896.219362572797,946.291646198391
7859,880.719504858364,847.65105782585
27739,647.638964327807,649.690078226863
26100,1784.60177166176,1627.63717285189
23221,647.638964327807,649.690078226863
25442,264.573531848853,265.893692425408
22146,735.741449905289,834.166360634002
20746,880.719504858364,920.867336575472
29627,1218.99604033747,1369.16837118136
22562,896.219362572797,937.461968201291
11535,264.573531848853,270.405305321451
27881,626.063725635764,630.372970579707
26774,515.143721113462,561.300044659874
26962,1255.84123915796,1387.48091683362
23818,1145.65621428401,1106.34022421946
4045,493.679514580808,530.280995915008
25931,1542.47818627886,1562.6336581165
20104,2156.2395000543,2294.24123440566
24212,728.470919597699,732.69334982178
3900,370.294880650126,371.432669479228
11946,626.063725635764,646.266404770099
20498,422.274600051709,418.31101432093
17743,1542.47818627886,1775.30689082425
28801,1485.41868246208,1492.25713478198
19608,182.304641608904,181.934670778368
27108,548.52280602557,612.482758437076
30294,776.751678331229,815.980405316457
17276,1322.51108193064,1449.64997450748
16241,1403.11451904292,1449.64997450748
20287,896.219362572797,1084.94777999313
31194,370.294880650126,371.432669479228
30287,544.830218776466,564.064642248031
3991,681.420552230729,703.031128374866
23816,631.758788820652,650.665585265742
26099,607.882827316605,646.266404770099
30295,2013.71419004755,2242.96360477257
20511,552.843671198322,561.300044659874
13245,1187.32971742277,1187.68460788186
29841,1672.34974270364,2308.18122438763
23611,1146.39507846067,1333.37629609931
11941,742.699563725597,752.217032906983
21207,896.219362572797,937.461968201291
17474,994.331271892788,825.433311656604
26805,515.143721113462,548.171208057639
26104,1679.94029227505,1800.22110392062
7504,1466.86770015933,1488.28238176138
28222,264.573531848853,270.405305321451
26362,245.329259733743,246.519202560428
