"id","MIN","MAX"
28807,1205.36801373626,1318.32736790102
22559,367.891097800831,421.028263053595
28647,736.606026960631,759.441936082207
22141,531.589234613607,532.652159863361
26116,2215.57332129848,2324.12393426246
27111,1542.10869095717,1788.20998385299
23420,413.885469337595,429.727717580906
21464,206.485824513229,218.670666101675
29405,821.860113768997,759.441936082207
27107,250.090636644517,268.551075333537
26141,736.606026960631,759.441936082207
25928,2310.93836921201,2423.99559056056
24845,710.332956500438,746.838000492817
28804,367.891097800831,368.335139941073
26772,613.854508406523,655.877994337319
27413,750.340645690983,723.040084688416
7261,895.369618035906,955.278803909299
31424,945.289408448375,894.754364017443
3940,410.813857158206,425.046528241254
16238,531.589234613607,532.652159863361
29407,1294.80306995173,1365.04872167431
24011,367.891097800831,368.335139941073
8542,367.891097800831,421.028263053595
14448,736.606026960631,759.441936082207
19611,228.160097581675,253.041409983342
30068,932.150218769412,1054.73435274563
26802,367.891097800831,368.335139941073
26129,2310.93836921201,2399.31664865423
7080,570.189114728168,532.652159863361
23193,500.876499096944,532.652159863361
19853,237.659999054362,260.049710849925
26592,2310.93836921201,2324.12393426246
22554,184.009340611019,201.851978323217
24213,570.189114728168,583.166137252411
23608,254.951004972526,278.093966906649
7874,318.449834771424,319.473125723655
19312,177.438246089425,195.060881392663
25260,786.133250199126,908.835073901076
28220,899.098538052277,955.278803909299
10550,367.891097800831,421.028263053595
27583,276.096570993071,278.093966906649
6341,821.860113768997,759.441936082207
26128,2219.88081244658,2289.28672783558
25062,736.606026960631,759.441936082207
23817,941.770978696797,983.854546384167
19840,835.580832444465,819.966375974063
11094,367.891097800831,425.046528241254
10683,217.294125576371,230.57879711477
29850,1651.13462494782,1750.14027481652
26117,410.813857158206,425.046528241254
30071,1562.34801157685,1643.40747989701
11530,410.813857158206,425.046528241254
26123,1347.89492018048,1314.96551300889
20497,710.332956500438,752.560827496091
28641,237.659999054362,260.049710849925
22370,1472.48522853074,1545.05211371549
25269,367.891097800831,368.335139941073
14891,367.891097800831,368.335139941073
16237,941.770978696797,955.278803909299
10366,184.009340611019,195.060881392663
26591,250.090636644517,268.551075333537
22372,237.659999054362,278.093966906649
19151,945.289408448375,955.278803909299
6719,537.353894512124,532.652159863361
17470,1585.9804887038,2081.58074125159
23603,177.438246089425,195.060881392663
29629,1768.5520882082,1874.99739408022
16239,490.887242693565,532.652159863361
17744,1496.49657024832,1579.29059704512
6998,695.526188912565,689.038267333058
18991,217.294125576371,230.57879711477
21215,945.289408448375,955.278803909299
31415,613.854508406523,655.877994337319
26132,1689.27285019222,1765.47220915502
23191,619.594005052716,532.652159863361
21208,177.438246089425,195.060881392663
30752,1517.26558154802,1548.06036548425
27883,570.189114728168,566.65397721872
24020,318.449834771424,295.139161047298
23195,627.82813829891,621.876176981961
16244,217.294125576371,253.041409983342
24218,719.160082475062,723.040084688416
23421,1495.23369523296,1470.85473528038
17274,1324.89006195122,1320.75274251573
25064,184.009340611019,230.57879711477
8219,1666.54644385564,1742.62030510476
25264,1689.27285019222,1750.14027481652
23604,1284.24391409654,1250.63376759367
6639,736.606026960631,759.441936082207
26105,1253.24952987298,1314.96551300889
23116,1047.56652830946,1267.94146330023
28040,1170.05363755285,1262.92663011906
27884,637.488401969021,655.877994337319
26363,941.770978696797,983.854546384167
26803,1611.79320520467,1742.62030510476
20283,1441.65225100599,1439.24193503789
30517,1917.18040475422,2020.21134917557
6753,200.264185147048,230.57879711477
27736,585.84579423309,532.652159863361
30062,237.659999054362,260.049710849925
27241,2282.99691816156,2324.12393426246
11532,367.891097800831,368.335139941073
13770,367.891097800831,368.335139941073
25261,1012.47601959912,1091.42471326786
29204,276.096570993071,295.139161047298
30992,1426.10827437588,1455.20484870604
16230,1321.99718046705,1444.98812278384
30759,760.465276987479,723.040084688416
28644,1537.84275179933,1612.65300137753
27579,390.806287787006,421.028263053595
29205,367.891097800831,368.335139941073
20088,760.465276987479,723.040084688416
26122,410.813857158206,425.046528241254
27416,217.294125576371,230.57879711477
7266,1108.67439635863,1370.06355485548
4002,899.098538052277,955.278803909299
6782,413.885469337595,425.046528241254
26776,1396.10847555899,1262.92663011906
19852,237.659999054362,253.041409983342
12293,254.951004972526,278.093966906649
28800,237.659999054362,253.041409983342
30518,634.174154314926,655.877994337319
22861,1495.23369523296,1455.20484870604
27411,736.606026960631,759.441936082207
26595,177.438246089425,195.060881392663
30997,645.393868425523,712.843912470124
8227,983.99117022346,1087.4415745835
24435,1376.45251983351,1262.92663011906
23811,736.606026960631,759.441936082207
27738,410.813857158206,421.028263053595
10827,250.090636644517,260.049710849925
21206,613.854508406523,655.877994337319
17757,250.090636644517,268.551075333537
19303,695.526188912565,723.040084688416
21460,1183.43721842132,1259.30755730925
25934,730.8683001867,730.943174613969
15327,276.096570993071,278.093966906649
20735,605.620375160329,617.16795460777
10548,895.580108300698,987.986025747168
20103,1589.25046579538,1579.29059704512
26364,1290.07134173306,1262.92663011906
26771,613.854508406523,655.877994337319
12288,254.951004972526,278.093966906649
7267,1133.07705509526,1255.64860077484
16692,895.369618035906,819.966375974063
7859,815.648592559717,819.966375974063
27739,631.284542892445,655.877994337319
26100,1651.51218236128,1750.14027481652
23221,614.545437268169,621.876176981961
25442,254.951004972526,278.093966906649
22146,695.526188912565,819.966375974063
20746,931.096481605776,955.278803909299
29627,1365.50085359745,1455.20484870604
22562,931.096481605776,908.835073901076
11535,276.096570993071,278.093966906649
27881,613.854508406523,655.877994337319
26774,531.589234613607,532.652159863361
26962,1170.05363755285,1337.11984348264
23818,1181.99048202139,1091.42471326786
4045,490.887242693565,532.652159863361
25931,1601.78069289435,1573.77421021646
20104,1833.34032625416,1977.67828777353
24212,712.602502251153,723.040084688416
3900,367.891097800831,368.335139941073
11946,613.854508406523,655.877994337319
20498,410.813857158206,425.046528241254
17743,1601.78069289435,1626.18013336013
28801,1585.26127966152,1680.59327556598
19608,177.438246089425,195.060881392663
27108,555.133058716426,621.876176981961
30294,786.133250199126,759.441936082207
17276,1318.43200723307,1439.24193503789
16241,1324.89006195122,1320.75274251573
20287,945.289408448375,955.278803909299
31194,367.891097800831,368.335139941073
30287,506.64115899546,532.652159863361
3991,645.393868425523,712.843912470124
23816,678.793596481438,655.877994337319
26099,613.854508406523,655.877994337319
30295,2092.59607934967,2432.9048319061
20511,537.353894512124,566.65397721872
13245,1170.05363755285,1240.77229964531
29841,2170.84503365343,2423.99559056056
23611,1029.21673441801,1267.94146330023
11941,736.606026960631,759.441936082207
21207,895.580108300698,955.278803909299
