"id","MIN","MAX"
28807,1114.24886885714,1155.46970353467
22559,445.494526858585,461.218333677246
28647,597.002904375901,633.387234460605
22141,542.268853992045,562.505421880812
26116,1585.15627692063,1672.07040246561
27111,1744.91616566667,1825.70501306537
23420,652.329987999999,678.016983128182
21464,166.938415468254,177.376310007517
29405,767.960479999999,805.077836274456
27107,319.744021357142,336.395727683625
26141,596.16215712554,624.405882400124
25928,1831.34326428571,1921.05282827625
24845,726.937842380951,765.849626658461
28804,414.429079508772,431.696437412781
26772,625.949713136363,645.829848211573
27413,1374.04046709524,1448.73169982571
7261,874.680579344155,919.780335503104
31424,1022.407735,1061.29443376983
3940,339.366581905597,354.873965226366
16238,626.271128545093,644.185296763701
29407,1287.24026533333,1344.71588973502
24011,325.939315190476,343.697128046932
8542,368.167239279034,382.168246843883
14448,656.975372338383,675.060240440935
19611,261.392408294373,272.947380696661
30068,1162.00783733333,1215.98463826541
26802,405.453386999999,425.516525430921
26129,1838.21133828571,1927.23284308969
7080,598.687040291979,614.262396782858
23193,513.90039984127,547.160408941696
19853,255.865589294372,268.34942147276
26592,1866.99235733333,1940.38701944944
22554,175.073274666666,185.740570927968
24213,611.431776467531,638.897417044658
23608,273.933568,295.797794884971
7874,358.480677396681,373.356339561041
19312,141.360629611833,151.871106216386
25260,750.017298714285,795.126506462073
28220,709.079203809522,761.093016300789
10550,380.539591094627,393.418660998507
27583,349.132954435897,384.42749954287
6341,685.580327761905,705.964596767643
26128,1799.59139571429,1891.82862710928
25062,760.987625412698,800.958063003058
23817,1224.48619866667,1282.8632031355
19840,817.167741428571,847.829373235753
11094,435.499103523809,477.144014224948
10683,193.067100904762,204.315606587799
29850,1724.72574933333,1800.91080130296
26117,418.819035430735,436.642028240149
30071,1551.69068978877,1623.92776298703
11530,417.829663356532,431.68983179633
26123,996.731627,1040.15850554646
20497,774.170877666666,805.606034835636
28641,398.746337842105,414.286923012188
22370,1292.7288445,1356.24894076577
25269,378.039081366946,393.230030818258
14891,425.115334889723,438.974229620086
16237,1069.4744465,1097.87583174261
10366,144.661887841991,154.633572707349
26591,299.93542552381,312.478114303783
22372,248.339895174603,268.939043277009
19151,1070.20314466667,1128.56353785132
6719,485.884241079365,500.734767652083
17470,1536.06853004762,1628.20187886684
23603,125.936746199134,137.514118154374
29629,1850.919326,1889.0939179375
16239,497.674094777777,511.026222777306
17744,1500.3126755,1539.58962118394
6998,629.87802795238,651.66139793205
18991,193.451120904762,204.902555880994
21215,933.651866333333,978.36347264033
31415,618.151771419191,641.460504561651
26132,1546.04681728572,1616.21008586903
23191,610.637594142856,636.958843219296
21208,122.028641103896,133.653156151643
30752,1457.60449574892,1513.56100915856
27883,585.546966444444,600.552367836012
24020,424.389087666667,442.247321093497
23195,638.347112666666,660.59925686694
16244,229.988926,247.882028018473
24218,761.268164380951,796.408232825445
23421,1329.15628566666,1394.82037422837
17274,1246.19065385714,1284.29030918414
25064,239.441972,255.513714507352
8219,1467.28990533333,1531.41271982558
25264,1584.51850285714,1671.84982944972
23604,1258.55919366666,1303.66659326087
6639,423.986099909812,437.880253418
26105,1092.93761823809,1129.55612802212
23116,1249.41534866667,1304.02923083563
28040,1136.98849685714,1180.34826167625
27884,636.411192619047,657.212631398137
26363,1191.50117966667,1243.18878931082
26803,1638.41275233333,1724.65506211898
20283,1168.79435466667,1213.92084066189
30517,1882.74733228571,1978.63330749251
